frame,rtt_ms,ts_ns
1842,0.0003,687022579014200
1843,0.0003,687022579017200
1844,0.0003,687022579020100
1845,0.0003,687022579023000
1846,0.0003,687022579026000
1847,0.0003,687022579028900
1848,0.01,687022598923500
1849,0.0005,687022598954800
1850,0.0003,687022598959200
1851,0.0004,687022598970800
1852,0.0003,687022598975300
1853,0.0004,687022598978700
1854,0.0003,687022598983300
1855,0.0003,687022598986500
1856,0.0003,687022598989600
1857,0.0003,687022598992600
1858,0.0003,687022598995600
1859,0.0086,687022629579200
1860,0.001,687022629650500
1861,0.0004,687022629655800
1862,0.0003,687022629659100
1863,0.0003,687022629662200
1864,0.0003,687022629665200
1865,0.0006,687022629689800
1866,0.0003,687022629693900
1867,0.0003,687022629696900
1868,0.0003,687022629700000
1869,0.0003,687022629703000
1870,0.0099,687022659093600
1871,0.0006,687022659123400
1872,0.0004,687022659127700
1873,0.0003,687022659131000
1874,0.0003,687022659134200
1875,0.0003,687022659137300
1876,0.0003,687022659140400
1877,0.0003,687022659143700
1878,0.0003,687022659146700
1879,0.0003,687022659149700
1880,0.0003,687022659152700
1881,0.0084,687022688906300
1882,0.0006,687022688931900
1883,0.0003,687022688936100
1884,0.0004,687022688960000
1885,0.0003,687022688963600
1886,0.0002,687022688966700
1887,0.0003,687022688969900
1888,0.0003,687022688972900
1889,0.0002,687022688975900
1890,0.0003,687022688978800
1891,0.0003,687022688981700
1892,0.008,687022719398800
1893,0.0006,687022719424900
1894,0.0004,687022719429100
1895,0.0003,687022719432300
1896,0.0003,687022719435500
1897,0.0003,687022719447300
1898,0.0003,687022719450200
1899,0.0003,687022719453200
1900,0.0002,687022719456300
1901,0.0002,687022719459600
1902,0.0003,687022719462400
1903,0.009,687022739321000
1904,0.0006,687022739348300
1905,0.0004,687022739352200
1906,0.0003,687022739355600
1907,0.0003,687022739358900
1908,0.0003,687022739361900
1909,0.0003,687022739364800
1910,0.0003,687022739367700
1911,0.0003,687022739370700
1912,0.0003,687022739373600
1913,0.0003,687022739376600
1914,0.0082,687022769017300
1915,0.0007,687022769053500
1916,0.0003,687022769058200
1917,0.0003,687022769061500
1918,0.0003,687022769064700
1919,0.0003,687022769067900
1920,0.0003,687022769070900
1921,0.0003,687022769073900
1922,0.0003,687022769076800
1923,0.0003,687022769079800
1924,0.0003,687022769082800
1925,0.0089,687022798774300
1926,0.0006,687022798806000
1927,0.0003,687022798810200
1928,0.0003,687022798813500
1929,0.0003,687022798816500
1930,0.0003,687022798819500
1931,0.0003,687022798822400
1932,0.0002,687022798825300
1933,0.0003,687022798828500
1934,0.0003,687022798831400
1935,0.0003,687022798834400
1936,0.0079,687022818945000
1937,0.0007,687022818970900
1938,0.0004,687022818975300
1939,0.0003,687022818986300
1940,0.0003,687022818989800
1941,0.0003,687022818992900
1942,0.0003,687022818995900
1943,0.0003,687022818998900
1944,0.0003,687022819001900
1945,0.0003,687022819004800
1946,0.0003,687022819007700
1947,0.0072,687022848598900
1948,0.0006,687022848621300
1949,0.0003,687022848625600
1950,0.0003,687022848628900
1951,0.0003,687022848632000
1952,0.0003,687022848635000
1953,0.0003,687022848638000
1954,0.0003,687022848641100
1955,0.0003,687022848644200
1956,0.0003,687022848647200
1957,0.0003,687022848650200
1958,0.0093,687022878295200
1959,0.0007,687022878324300
1960,0.0004,687022878328400
1961,0.0004,687022878331800
1962,0.0003,687022878335100
1963,0.0003,687022878338100
1964,0.0003,687022878341100
1965,0.0003,687022878344100
1966,0.0004,687022878347000
1967,0.0002,687022878350200
1968,0.0003,687022878353300
1969,0.0067,687022909405500
1970,0.0007,687022909426800
1971,0.0003,687022909430900
1972,0.0003,687022909434000
1973,0.0003,687022909437100
1974,0.0003,687022909440000
1975,0.0003,687022909443100
1976,0.0003,687022909446100
1977,0.0004,687022909449100
1978,0.0003,687022909463400
1979,0.0003,687022909467600
1980,0.0086,687022928983000
1981,0.0007,687022929014400
1982,0.0003,687022929018900
1983,0.0003,687022929022200
1984,0.0003,687022929025200
1985,0.0003,687022929028100
1986,0.0003,687022929030900
1987,0.0003,687022929033900
1988,0.0003,687022929036800
1989,0.0003,687022929039600
1990,0.0003,687022929042400
1991,0.0077,687022959196200
1992,0.0005,687022959219900
1993,0.0003,687022959224200
1994,0.0003,687022959227400
1995,0.0003,687022959230500
1996,0.0003,687022959233400
1997,0.0003,687022959236300
1998,0.0003,687022959239100
1999,0.0002,687022959242000
2000,0.0003,687022959245000
2001,0.0002,687022959247900
2002,0.0072,687022988556200
2003,0.0005,687022988578500
2004,0.0004,687022988582800
2005,0.0003,687022988586200
2006,0.0003,687022988589400
2007,0.0002,687022988592300
2008,0.0003,687022988595600
2009,0.0002,687022988598600
2010,0.0003,687022988601500
2011,0.0003,687022988610700
2012,0.0003,687022988613800
2013,0.0065,687023018971300
2014,0.0006,687023018992500
2015,0.0003,687023018996500
2016,0.0003,687023018999700
2017,0.0003,687023019005000
2018,0.0003,687023019007900
2019,0.0003,687023019010900
2020,0.0003,687023019013800
2021,0.0003,687023019016700
2022,0.0003,687023019019500
2023,0.0003,687023019022400
2024,0.0054,687023038936100
2025,0.0005,687023038954300
2026,0.0003,687023038958400
2027,0.0003,687023038961500
2028,0.0003,687023038964500
2029,0.0003,687023038967500
2030,0.0003,687023038970400
2031,0.0003,687023038973200
2032,0.0003,687023038976000
2033,0.0003,687023038978800
2034,0.0003,687023038981600
2035,0.0067,687023068654800
2036,0.0006,687023068675900
2037,0.0003,687023068680400
2038,0.0003,687023068683600
2039,0.0003,687023068686700
2040,0.0003,687023068689600
2041,0.0003,687023068693500
2042,0.0003,687023068701600
2043,0.0003,687023068704700
2044,0.0003,687023068707500
2045,0.0003,687023068710300
2046,0.0074,687023098856100
2047,0.0005,687023098879300
2048,0.0003,687023098883400
2049,0.0003,687023098886800
2050,0.0003,687023098890200
2051,0.0003,687023098893100
2052,0.0003,687023098896000
2053,0.0003,687023098898900
2054,0.0003,687023098901800
2055,0.0003,687023098904800
2056,0.0002,687023098907700
2057,0.0067,687023129056500
2058,0.0006,687023129078100
2059,0.0003,687023129082100
2060,0.0003,687023129085400
2061,0.0003,687023129088500
2062,0.0003,687023129091500
2063,0.0003,687023129094600
2064,0.0003,687023129097600
2065,0.0003,687023129100600
2066,0.0003,687023129103600
2067,0.0003,687023129110200
2068,0.0062,687023148929000
2069,0.0005,687023148948900
2070,0.0003,687023148952700
2071,0.0003,687023148955800
2072,0.0003,687023148958900
2073,0.0003,687023148961800
2074,0.0003,687023148970300
2075,0.0002,687023148973500
2076,0.0003,687023148976600
2077,0.0003,687023148979500
2078,0.0003,687023148982400
2079,0.0062,687023178816700
2080,0.0006,687023178837800
2081,0.0004,687023178841800
2082,0.0002,687023178845100
2083,0.0003,687023178848200
2084,0.0003,687023178851200
2085,0.0003,687023178854100
2086,0.0003,687023178857100
2087,0.0002,687023178860000
2088,0.0003,687023178862900
2089,0.0002,687023178865800
2090,0.006,687023209206900
2091,0.0009,687023209244000
2092,0.0003,687023209249100
2093,0.0003,687023209252400
2094,0.0003,687023209255500
2095,0.0003,687023209258400
2096,0.0003,687023209261300
2097,0.0003,687023209264100
2098,0.0003,687023209266900
2099,0.0003,687023209270000
2100,0.0003,687023209272900
2101,0.0068,687023238649800
2102,0.0005,687023238671800
2103,0.0004,687023238676000
2104,0.0003,687023238679400
2105,0.0003,687023238682700
2106,0.0003,687023238690600
2107,0.0003,687023238693700
2108,0.0003,687023238696800
2109,0.0005,687023238705000
2110,0.0003,687023238708600
2111,0.0003,687023238711700
2112,0.0073,687023269280800
2113,0.0005,687023269302700
2114,0.0004,687023269307000
2115,0.0003,687023269310300
2116,0.0003,687023269313500
2117,0.0003,687023269316500
2118,0.0003,687023269319600
2119,0.0003,687023269322700
2120,0.0003,687023269325700
2121,0.0003,687023269329000
2122,0.0003,687023269332100
2123,0.0053,687023288684500
2124,0.0006,687023288706800
2125,0.0003,687023288711000
2126,0.0003,687023288714100
2127,0.0002,687023288717100
2128,0.0002,687023288720300
2129,0.0003,687023288723300
2130,0.0003,687023288726400
2131,0.0003,687023288729300
2132,0.0003,687023288732100
2133,0.0003,687023288735000
2134,0.0061,687023318602600
2135,0.0006,687023318623000
2136,0.0004,687023318627100
2137,0.0002,687023318630600
2138,0.0003,687023318634200
2139,0.0003,687023318637200
2140,0.0003,687023318640100
2141,0.0003,687023318643000
2142,0.0002,687023318646000
2143,0.0003,687023318648800
2144,0.0003,687023318651900
2145,0.007,687023348137500
2146,0.0005,687023348159400
2147,0.0004,687023348163200
2148,0.0003,687023348166400
2149,0.0003,687023348169500
2150,0.0003,687023348172600
2151,0.0002,687023348175800
2152,0.0003,687023348178900
2153,0.0002,687023348181900
2154,0.0003,687023348185100
2155,0.0003,687023348188100
2156,0.0077,687023379216200
2157,0.0004,687023379240800
2158,0.0004,687023379244700
2159,0.0003,687023379248000
2160,0.0003,687023379251100
2161,0.0003,687023379254200
2162,0.0003,687023379257100
2163,0.0003,687023379260000
2164,0.0003,687023379263000
2165,0.0003,687023379265900
2166,0.0003,687023379268800
2167,0.0057,687023398858100
2168,0.0005,687023398878400
2169,0.0004,687023398882700
2170,0.0003,687023398886800
2171,0.0003,687023398890100
2172,0.0003,687023398893200
2173,0.0003,687023398896000
2174,0.0003,687023398898900
2175,0.0003,687023398901700
2176,0.0003,687023398904600
2177,0.0003,687023398907500
2178,0.0088,687023429347200
2179,0.0006,687023429374300
2180,0.0003,687023429378500
2181,0.0003,687023429382100
2182,0.0003,687023429385100
2183,0.0003,687023429388100
2184,0.0003,687023429391200
2185,0.0002,687023429394200
2186,0.0003,687023429397500
2187,0.0003,687023429400500
2188,0.0003,687023429403400
2189,0.0101,687023458518200
2190,0.0006,687023458548300
2191,0.0004,687023458552900
2192,0.0004,687023458556500
2193,0.0003,687023458559800
2194,0.0003,687023458563300
2195,0.0003,687023458566500
2196,0.0003,687023458569600
2197,0.0002,687023458572800
2198,0.0003,687023458576000
2199,0.0003,687023458579300
2200,0.0095,687023489250700
2201,0.0006,687023489280300
2202,0.0003,687023489285000
2203,0.0003,687023489288700
2204,0.0003,687023489292000
2205,0.0003,687023489295200
2206,0.0003,687023489298400
2207,0.0003,687023489301500
2208,0.0003,687023489304600
2209,0.0002,687023489307800
2210,0.0003,687023489311000
2211,0.0083,687023509219000
2212,0.0005,687023509246300
2213,0.0003,687023509250300
2214,0.0003,687023509253500
2215,0.0003,687023509256500
2216,0.0003,687023509259500
2217,0.0002,687023509262400
2218,0.0003,687023509265600
2219,0.0003,687023509268500
2220,0.0003,687023509271400
2221,0.0003,687023509274300
2222,0.0078,687023538749900
2223,0.0035,687023538837700
2224,0.0004,687023538846500
2225,0.0003,687023538850200
2226,0.0003,687023538853400
2227,0.0003,687023538856400
2228,0.0003,687023538859400
2229,0.0003,687023538862200
2230,0.0003,687023538865200
2231,0.0003,687023538868000
2232,0.0003,687023538870900
2233,0.0086,687023569055300
2234,0.0008,687023569081000
2235,0.0003,687023569085600
2236,0.0003,687023569088800
2237,0.0003,687023569092300
2238,0.0003,687023569095500
2239,0.0003,687023569098500
2240,0.0008,687023569108800
2241,0.0003,687023569113800
2242,0.0003,687023569117100
2243,0.0003,687023569120200
2244,0.0118,687023588953800
2245,0.0006,687023588988600
2246,0.0003,687023588993000
2247,0.0004,687023588996200
2248,0.0003,687023588999400
2249,0.0004,687023589002700
2250,0.0003,687023589005900
2251,0.0003,687023589008900
2252,0.0003,687023589011800
2253,0.0003,687023589014800
2254,0.0003,687023589017700
2255,0.0067,687023619096800
2256,0.0005,687023619118000
2257,0.0003,687023619122000
2258,0.0004,687023619125200
2259,0.0003,687023619128400
2260,0.0003,687023619131700
2261,0.0003,687023619134600
2262,0.0003,687023619137500
2263,0.0003,687023619140600
2264,0.0003,687023619143700
2265,0.0002,687023619147200
2266,0.0064,687023648678500
2267,0.0006,687023648698300
2268,0.0004,687023648702100
2269,0.0003,687023648705300
2270,0.0003,687023648708400
2271,0.0002,687023648711400
2272,0.0003,687023648714500
2273,0.0003,687023648725700
2274,0.0003,687023648728600
2275,0.0003,687023648731700
2276,0.0003,687023648734700
2277,0.0067,687023678678500
2278,0.0006,687023678700300
2279,0.0007,687023678735300
2280,0.0003,687023678739400
2281,0.0004,687023678742500
2282,0.0003,687023678745600
2283,0.0003,687023678748600
2284,0.0003,687023678751600
2285,0.0003,687023678754500
2286,0.0003,687023678757400
2287,0.0003,687023678760200
2288,0.0065,687023699258900
2289,0.0004,687023699280500
2290,0.0003,687023699284300
2291,0.0003,687023699287900
2292,0.0003,687023699291200
2293,0.0003,687023699294100
2294,0.0003,687023699297000
2295,0.0002,687023699299900
2296,0.0003,687023699303100
2297,0.0003,687023699306300
2298,0.0003,687023699309200
2299,0.0081,687023728401500
2300,0.0007,687023728426100
2301,0.0003,687023728430400
2302,0.0003,687023728433600
2303,0.0003,687023728436600
2304,0.0003,687023728439600
2305,0.0003,687023728442700
2306,0.0003,687023728445700
2307,0.0003,687023728448800
2308,0.0003,687023728451800
2309,0.0003,687023728454900
2310,0.007,687023758665400
2311,0.0007,687023758687700
2312,0.0003,687023758691900
2313,0.0003,687023758695200
2314,0.0002,687023758698300
2315,0.0003,687023758701600
2316,0.0003,687023758704800
2317,0.0003,687023758708000
2318,0.0003,687023758711100
2319,0.0002,687023758714100
2320,0.0003,687023758717000
2321,0.0069,687023789181200
2322,0.0006,687023789203100
2323,0.0004,687023789207300
2324,0.0003,687023789210500
2325,0.0003,687023789213600
2326,0.0003,687023789216600
2327,0.0003,687023789219600
2328,0.0003,687023789222800
2329,0.0003,687023789225800
2330,0.0003,687023789228800
2331,0.0003,687023789231700
2332,0.0063,687023809087500
2333,0.0005,687023809107100
2334,0.0004,687023809111000
2335,0.0003,687023809114200
2336,0.0003,687023809117400
2337,0.0003,687023809120400
2338,0.0003,687023809123300
2339,0.0003,687023809126200
2340,0.0003,687023809133600
2341,0.0003,687023809136500
2342,0.0003,687023809139500
2343,0.0436,687023838832300
2344,0.0008,687023838902100
2345,0.0003,687023838906700
2346,0.0003,687023838909900
2347,0.0003,687023838913000
2348,0.0003,687023838916000
2349,0.0003,687023838918800
2350,0.0003,687023838921700
2351,0.0002,687023838924600
2352,0.0003,687023838927600
2353,0.0003,687023838930500
2354,0.0058,687023868865900
2355,0.0005,687023868886000
2356,0.0003,687023868890100
2357,0.0003,687023868893200
2358,0.0003,687023868896100
2359,0.0003,687023868899000
2360,0.0003,687023868902100
2361,0.0003,687023868905300
2362,0.0003,687023868908200
2363,0.0003,687023868911300
2364,0.0003,687023868918000
2365,0.0072,687023898886700
2366,0.0006,687023898908600
2367,0.0003,687023898912800
2368,0.0003,687023898915800
2369,0.0003,687023898918700
2370,0.0003,687023898921600
2371,0.0003,687023898924500
2372,0.0003,687023898927400
2373,0.0003,687023898930400
2374,0.0003,687023898933200
2375,0.0003,687023898936100
2376,0.0058,687023918798800
2377,0.0005,687023918816000
2378,0.0003,687023918820000
2379,0.0003,687023918823200
2380,0.0003,687023918826300
2381,0.0003,687023918829200
2382,0.0003,687023918832100
2383,0.0003,687023918835000
2384,0.0003,687023918837900
2385,0.0003,687023918840800
2386,0.0003,687023918843700
2387,0.0062,687023948777300
2388,0.0006,687023948796900
2389,0.0003,687023948801300
2390,0.0003,687023948804500
2391,0.0003,687023948807600
2392,0.0003,687023948815300
2393,0.0003,687023948818400
2394,0.0003,687023948821400
2395,0.0003,687023948824400
2396,0.0003,687023948827200
2397,0.0003,687023948830100
2398,0.0065,687023978740300
2399,0.0005,687023978760800
2400,0.0002,687023978764900
2401,0.0003,687023978768200
2402,0.0003,687023978771200
2403,0.0003,687023978774200
2404,0.0003,687023978777000
2405,0.0003,687023978779900
2406,0.0003,687023978782800
2407,0.0003,687023978791900
2408,0.0003,687023978794800
2409,0.0062,687024008577800
2410,0.0006,687024008598300
2411,0.0003,687024008602300
2412,0.0003,687024008605700
2413,0.0004,687024008608800
2414,0.0003,687024008612100
2415,0.0003,687024008615100
2416,0.0003,687024008618200
2417,0.0003,687024008621300
2418,0.0003,687024008624300
2419,0.0003,687024008627200
2420,0.0071,687024039053200
2421,0.0005,687024039075000
2422,0.0003,687024039078800
2423,0.0003,687024039091200
2424,0.0003,687024039094300
2425,0.0003,687024039099800
2426,0.0003,687024039103000
2427,0.0003,687024039106000
2428,0.0003,687024039109000
2429,0.0002,687024039112000
2430,0.0003,687024039115100
2431,0.0054,687024058747000
2432,0.0006,687024058766400
2433,0.0003,687024058770700
2434,0.0003,687024058774300
2435,0.0003,687024058777700
2436,0.0003,687024058781200
2437,0.0004,687024058784400
2438,0.0003,687024058787800
2439,0.0003,687024058791000
2440,0.0003,687024058794200
2441,0.0003,687024058797300
2442,0.0065,687024088950800
2443,0.0018,687024088970800
2444,0.0003,687024088975900
2445,0.0003,687024088979200
2446,0.0003,687024088982200
2447,0.0003,687024088985200
2448,0.0003,687024088988300
2449,0.0004,687024088997900
2450,0.0003,687024089001200
2451,0.0003,687024089004100
2452,0.0003,687024089007100
2453,0.0072,687024118767600
2454,0.0006,687024118789600
2455,0.0004,687024118799600
2456,0.0003,687024118803100
2457,0.0004,687024118806300
2458,0.0004,687024118809800
2459,0.0003,687024118813100
2460,0.0003,687024118816200
2461,0.0003,687024118819300
2462,0.0004,687024118822400
2463,0.0004,687024118825500
2464,0.0066,687024149072100
2465,0.0005,687024149093200
2466,0.0003,687024149097300
2467,0.0003,687024149100500
2468,0.0003,687024149103600
2469,0.0003,687024149106600
2470,0.0003,687024149109400
2471,0.0002,687024149112400
2472,0.0003,687024149115400
2473,0.0003,687024149118400
2474,0.0003,687024149121200
2475,0.0047,687024168814400
2476,0.0007,687024168831100
2477,0.0004,687024168835100
2478,0.0003,687024168838400
2479,0.0003,687024168841400
2480,0.0003,687024168844300
2481,0.0002,687024168847300
2482,0.0003,687024168850300
2483,0.0003,687024168853200
2484,0.0003,687024168856100
2485,0.0002,687024168859000
2486,0.0065,687024198813900
2487,0.0007,687024198839300
2488,0.0003,687024198844500
2489,0.0003,687024198847700
2490,0.0003,687024198850600
2491,0.0003,687024198854300
2492,0.0003,687024198857300
2493,0.0002,687024198860300
2494,0.0003,687024198863300
2495,0.0003,687024198866200
2496,0.0003,687024198869000
2497,0.0069,687024228436700
2498,0.0006,687024228458600
2499,0.0003,687024228463200
2500,0.0003,687024228466700
2501,0.0003,687024228469700
2502,0.0003,687024228473000
2503,0.0003,687024228476000
2504,0.0003,687024228479000
2505,0.0003,687024228481900
2506,0.0003,687024228484900
2507,0.0003,687024228487900
2508,0.0065,687024248806400
2509,0.0006,687024248830900
2510,0.0004,687024248834800
2511,0.0004,687024248838100
2512,0.0003,687024248841400
2513,0.0002,687024248844600
2514,0.0003,687024248847800
2515,0.0003,687024248850900
2516,0.0004,687024248854000
2517,0.0003,687024248857300
2518,0.0003,687024248860400
2519,0.0072,687024279079500
2520,0.0005,687024279102500
2521,0.0004,687024279106400
2522,0.0003,687024279109700
2523,0.0003,687024279113000
2524,0.0003,687024279115900
2525,0.0002,687024279119100
2526,0.0003,687024279122300
2527,0.0003,687024279125300
2528,0.0003,687024279128300
2529,0.0003,687024279131100
2530,0.0064,687024308673400
2531,0.0005,687024308694400
2532,0.0004,687024308698900
2533,0.0003,687024308702400
2534,0.0003,687024308711700
2535,0.0003,687024308714800
2536,0.0004,687024308717800
2537,0.0003,687024308721000
2538,0.0003,687024308724000
2539,0.0003,687024308727000
2540,0.0002,687024308730000
2541,0.0065,687024338474000
2542,0.0008,687024338503100
2543,0.0003,687024338507900
2544,0.0003,687024338511200
2545,0.0003,687024338514200
2546,0.0003,687024338517100
2547,0.0003,687024338520100
2548,0.0003,687024338523000
2549,0.0003,687024338526100
2550,0.0003,687024338534700
2551,0.0002,687024338537800
2552,0.0063,687024359093600
2553,0.0006,687024359126200
2554,0.0003,687024359130500
2555,0.0003,687024359133900
2556,0.0003,687024359136900
2557,0.0003,687024359140000
2558,0.0003,687024359142900
2559,0.0003,687024359145900
2560,0.0003,687024359148800
2561,0.0003,687024359167600
2562,0.0003,687024359170700
2563,0.0062,687024389152600
2564,0.0006,687024389172400
2565,0.0003,687024389176300
2566,0.0003,687024389179400
2567,0.0003,687024389182500
2568,0.0003,687024389185400
2569,0.0003,687024389188500
2570,0.0003,687024389191400
2571,0.0003,687024389194300
2572,0.0004,687024389197200
2573,0.0003,687024389200200
2574,0.006,687024418858300
2575,0.0005,687024418877000
2576,0.0003,687024418880700
2577,0.0003,687024418890600
2578,0.0003,687024418893700
2579,0.0002,687024418896700
2580,0.0003,687024418899700
2581,0.0003,687024418902700
2582,0.0003,687024418906700
2583,0.0003,687024418909600
2584,0.0003,687024418912500
2585,0.0063,687024448865400
2586,0.0006,687024448887100
2587,0.0003,687024448892600
2588,0.0003,687024448895900
2589,0.0003,687024448899000
2590,0.0003,687024448902100
2591,0.0002,687024448905000
2592,0.0002,687024448908200
2593,0.0003,687024448911200
2594,0.0003,687024448914300
2595,0.0003,687024448917300
2596,0.006,687024469051900
2597,0.0005,687024469070500
2598,0.0004,687024469074500
2599,0.0003,687024469077800
2600,0.0003,687024469080900
2601,0.0002,687024469083900
2602,0.0003,687024469087000
2603,0.0003,687024469090000
2604,0.0003,687024469093000
2605,0.0003,687024469095900
2606,0.0003,687024469098800
2607,0.0073,687024498818200
2608,0.0009,687024498858100
2609,0.0003,687024498863100
2610,0.0003,687024498866500
2611,0.0003,687024498869600
2612,0.0003,687024498872700
2613,0.0004,687024498875800
2614,0.0003,687024498884400
2615,0.0005,687024498887500
2616,0.0002,687024498891800
2617,0.0003,687024498895100
2618,0.0063,687024529109200
2619,0.0006,687024529134000
2620,0.0003,687024529138400
2621,0.0003,687024529141600
2622,0.0003,687024529144600
2623,0.0003,687024529147500
2624,0.0003,687024529150300
2625,0.0004,687024529153100
2626,0.0003,687024529156200
2627,0.0003,687024529159200
2628,0.0003,687024529162200
2629,0.0063,687024559044800
2630,0.0005,687024559065000
2631,0.0003,687024559069200
2632,0.0003,687024559072600
2633,0.0003,687024559075800
2634,0.0003,687024559078700
2635,0.0003,687024559081800
2636,0.0003,687024559085200
2637,0.0004,687024559088300
2638,0.0003,687024559091600
2639,0.0003,687024559094500
2640,0.0059,687024579077100
2641,0.0006,687024579096600
2642,0.0003,687024579100500
2643,0.0003,687024579103500
2644,0.0003,687024579106700
2645,0.0003,687024579109600
2646,0.0003,687024579119400
2647,0.0003,687024579122400
2648,0.0003,687024579125400
2649,0.0003,687024579128300
2650,0.0003,687024579131200
2651,0.0061,687024608530900
2652,0.0006,687024608550200
2653,0.0003,687024608554300
2654,0.0004,687024608557400
2655,0.0003,687024608560500
2656,0.0003,687024608563500
2657,0.0004,687024608566300
2658,0.0003,687024608569600
2659,0.0004,687024608572600
2660,0.0003,687024608575700
2661,0.0003,687024608584100
2662,0.0067,687024638947900
2663,0.0005,687024638969800
2664,0.0003,687024638973800
2665,0.0003,687024638977000
2666,0.0003,687024638980200
2667,0.0003,687024638983200
2668,0.0003,687024638986400
2669,0.0006,687024639008900
2670,0.0003,687024639014100
2671,0.0003,687024639017100
2672,0.0003,687024639020000
2673,0.0061,687024668738900
2674,0.0005,687024668759700
2675,0.0004,687024668763900
2676,0.0004,687024668767400
2677,0.0003,687024668776300
2678,0.0003,687024668779700
2679,0.0003,687024668782900
2680,0.0003,687024668787500
2681,0.0002,687024668790600
2682,0.0003,687024668794000
2683,0.0003,687024668797000
2684,0.0062,687024698746200
2685,0.0006,687024698766400
2686,0.0003,687024698770700
2687,0.0003,687024698773800
2688,0.0003,687024698776800
2689,0.0003,687024698779900
2690,0.0003,687024698782900
2691,0.0003,687024698785900
2692,0.0003,687024698789000
2693,0.0003,687024698791900
2694,0.0003,687024698794900
2695,0.0083,687024718875000
2696,0.0005,687024718901600
2697,0.0003,687024718905900
2698,0.0003,687024718909200
2699,0.0003,687024718912200
2700,0.0003,687024718915400
2701,0.0003,687024718918300
2702,0.0003,687024718921300
2703,0.0003,687024718924200
2704,0.0003,687024718935200
2705,0.0003,687024718938200
2706,0.0071,687024748879800
2707,0.0007,687024748905900
2708,0.0006,687024748914700
2709,0.0003,687024748922200
2710,0.0003,687024748925500
2711,0.0005,687024748932700
2712,0.0002,687024748936800
2713,0.0003,687024748939900
2714,0.0003,687024748943100
2715,0.0003,687024748946000
2716,0.0005,687024748953600
2717,0.0076,687024778712800
2718,0.0005,687024778736700
2719,0.0004,687024778740900
2720,0.0003,687024778744300
2721,0.0003,687024778747500
2722,0.0004,687024778750500
2723,0.0003,687024778753500
2724,0.0003,687024778756600
2725,0.0003,687024778759600
2726,0.0003,687024778762500
2727,0.0003,687024778765400
2728,0.0047,687024798754600
2729,0.0005,687024798772500
2730,0.0003,687024798776500
2731,0.0003,687024798779600
2732,0.0002,687024798782500
2733,0.0003,687024798785700
2734,0.0003,687024798788800
2735,0.0003,687024798791700
2736,0.0003,687024798794800
2737,0.0003,687024798797600
2738,0.0003,687024798800700
2739,0.0064,687024829035900
2740,0.0005,687024829056100
2741,0.0004,687024829067400
2742,0.0003,687024829070900
2743,0.0003,687024829075100
2744,0.0003,687024829078100
2745,0.0003,687024829081000
2746,0.0003,687024829083800
2747,0.0003,687024829087600
2748,0.0003,687024829090500
2749,0.0003,687024829093300
2750,0.006,687024858800000
2751,0.0005,687024858818800
2752,0.0004,687024858822600
2753,0.0003,687024858825800
2754,0.0003,687024858828900
2755,0.0003,687024858832100
2756,0.0003,687024858835000
2757,0.0003,687024858838200
2758,0.0003,687024858841200
2759,0.0003,687024858844400
2760,0.0003,687024858847600
2761,0.0062,687024888673400
2762,0.0006,687024888692800
2763,0.0003,687024888696700
2764,0.0003,687024888700100
2765,0.0003,687024888703500
2766,0.0003,687024888706700
2767,0.0003,687024888709900
2768,0.0003,687024888713100
2769,0.0003,687024888716200
2770,0.0003,687024888719500
2771,0.0003,687024888722500
2772,0.006,687024919089100
2773,0.0006,687024919115900
2774,0.0003,687024919120000
2775,0.0004,687024919123000
2776,0.0003,687024919126000
2777,0.0002,687024919128900
2778,0.0003,687024919131900
2779,0.0002,687024919134900
2780,0.0003,687024919137700
2781,0.0002,687024919140700
2782,0.0003,687024919143600
2783,0.0054,687024939072600
2784,0.0005,687024939091800
2785,0.0003,687024939095900
2786,0.0003,687024939099100
2787,0.0003,687024939102100
2788,0.0003,687024939104900
2789,0.0003,687024939113400
2790,0.0003,687024939116400
2791,0.0002,687024939119400
2792,0.0003,687024939122500
2793,0.0003,687024939125500
2794,0.0061,687024968543900
2795,0.0005,687024968563800
2796,0.0003,687024968567900
2797,0.0003,687024968571300
2798,0.0004,687024968574500
2799,0.0003,687024968577700
2800,0.0003,687024968581000
2801,0.0004,687024968584200
2802,0.0003,687024968587600
2803,0.0003,687024968590800
2804,0.0003,687024968599800
2805,0.0065,687024999145500
2806,0.0006,687024999167600
2807,0.0003,687024999177700
2808,0.0004,687024999180900
2809,0.0004,687024999184000
2810,0.0004,687024999187000
2811,0.0003,687024999190100
2812,0.0003,687024999193100
2813,0.0002,687024999196100
2814,0.0002,687024999199200
2815,0.0003,687024999202300
2816,0.0062,687025018773700
2817,0.0006,687025018793800
2818,0.0003,687025018797700
2819,0.0003,687025018800800
2820,0.0003,687025018803900
2821,0.0003,687025018806800
2822,0.0003,687025018809700
2823,0.0003,687025018812500
2824,0.0003,687025018815500
2825,0.0002,687025018818500
2826,0.0003,687025018821600
2827,0.0064,687025048971300
2828,0.0005,687025048992000
2829,0.0004,687025048996000
2830,0.0003,687025048999200
2831,0.0003,687025049010100
2832,0.0004,687025049013200
2833,0.0003,687025049016300
2834,0.0003,687025049019400
2835,0.0003,687025049022400
2836,0.0003,687025049026600
2837,0.0003,687025049029700
2838,0.007,687025078764500
2839,0.0005,687025078787000
2840,0.0003,687025078791000
